ProspectID,LeadOrigin,LeadSource,TotalVisits,TotalTime,PageViews,Specialization,Occupation,Converted
264c632e-70d9-457d-8e89-2fd2a688f3f1,Landing Page Submission,Direct Traffic,3,286,3,Marketing Management,Unemployed,0
b1126e6a-db8c-41e2-a471-eb88890e1bb3,Landing Page Submission,Direct Traffic,6,721,1.5,Supply Chain Management,Unemployed,1
f34d8020-74ee-4873-b589-406eb33b143e,Landing Page Submission,Direct Traffic,6,15,6,Human Resource Management,Unemployed,0
159602f6-af71-4db2-81e1-99713062561f,Landing Page Submission,Direct Traffic,2,124,2,Select,Unemployed,0
e27a3e31-5fcc-452e-b5b9-507f4cf30ac0,API,Direct Traffic,3,94,3,Select,Unemployed,0
6a620791-4d4f-490f-8d64-cb205ab23763,Landing Page Submission,Direct Traffic,2,289,2,Select,Unemployed,0
1fac0746-032b-4d63-aba4-e532b8866b17,Landing Page Submission,Direct Traffic,1,1463,1,Supply Chain Management,Unemployed,1
658c40dd-ad14-47d9-bc9b-571630828d3e,Landing Page Submission,Direct Traffic,3,1077,3,Human Resource Management,Unemployed,0
03510761-4907-4877-8aef-af84eeea9a2f,Landing Page Submission,Direct Traffic,5,1399,1.67,Human Resource Management,Unemployed,0
c5ef3a51-c92a-474a-a33a-7df40e514b14,Landing Page Submission,Direct Traffic,3,451,3,Human Resource Management,Unemployed,0
afe5ef47-0286-4b25-adba-c17d639d6c7e,Landing Page Submission,Direct Traffic,3,15,3,Rural and Agribusiness,Unemployed,0
9f0fac80-4bad-4240-a45f-d5260b963f1b,Landing Page Submission,Direct Traffic,2,365,2,Healthcare Management,Unemployed,0
82797615-ccf0-4007-864e-1b37d18b70c2,API,Direct Traffic,4,1761,4,Select,Unemployed,1
d644fbbf-c033-4034-8fa5-74f62a71209f,Landing Page Submission,Direct Traffic,7,961,1.75,Finance Management,Unemployed,0
87cd020a-9c4b-42fb-ac66-3387749ea14a,Landing Page Submission,Direct Traffic,2,2,2,Marketing Management,Unemployed,0
15accc6c-548f-44fd-a9aa-5283bda6c77a,Landing Page Submission,Direct Traffic,6,147,6,Travel and Tourism,Unemployed,0
06de9ab3-0ad1-4a0a-9e2f-f32f691267d3,Landing Page Submission,Direct Traffic,2,165,2,Media and Advertising,Unemployed,0
689db81b-73aa-4ff1-91a1-baf2ffcc560a,Landing Page Submission,Direct Traffic,1,55,1,Marketing Management,Unemployed,0
e44a81dc-331d-4dbc-81c0-5374bf1daed1,Landing Page Submission,Direct Traffic,2,70,2,"Banking, Investment And Insurance",Unemployed,1
f3189dd2-e339-4d34-ab2a-589e8c4da0ad,Landing Page Submission,Direct Traffic,2,158,2,Media and Advertising,Unemployed,0
e20b1d44-7d43-4884-915a-f7c8510fd5e2,Landing Page Submission,Direct Traffic,1,109,1,Marketing Management,Unemployed,0
bf72ecbf-2b9d-47d6-ad80-24f6f2041ec3,Landing Page Submission,Direct Traffic,1,100,1,Travel and Tourism,Unemployed,0
18a900d2-86e2-4e4a-b475-70ee71a2867e,Landing Page Submission,Direct Traffic,2,24,2,Finance Management,Unemployed,0
443b0103-1a6d-4d81-8619-365a4d5838af,Landing Page Submission,Direct Traffic,2,228,2,IT Projects Management,Unemployed,0
d7853c8e-6d90-44ed-833d-bf80a254f8c2,Landing Page Submission,Direct Traffic,5,210,2.5,Finance Management,Unemployed,0
576cd2d6-9b64-4579-9494-6c3494b439f7,Landing Page Submission,Direct Traffic,2,465,2,Marketing Management,Unemployed,0
b0b750db-d4d0-4bd1-9848-c4026c119191,Landing Page Submission,Direct Traffic,2,886,2,Marketing Management,Unemployed,0
f033756b-dafe-421c-bbdb-ada293e9d8e9,Landing Page Submission,Direct Traffic,5,286,5,Marketing Management,Unemployed,0
def1267e-8549-4993-8629-48724c909280,Landing Page Submission,Direct Traffic,7,1100,2.33,IT Projects Management,Unemployed,1
62625b2f-2be4-4135-bd0e-ad3d2b6645fd,Landing Page Submission,Direct Traffic,1,40,1,E-Business,Unemployed,0
94537f7d-12c0-4ea1-ab7e-c19ecab33f55,Landing Page Submission,Direct Traffic,4,62,4,Human Resource Management,Unemployed,0
7c3dc4be-6be6-4073-8722-11a850c8acc3,Landing Page Submission,Direct Traffic,2,909,2,"Banking, Investment And Insurance",Unemployed,0
c070a6e7-c6af-4787-ac1b-bc847a8b806a,Landing Page Submission,Direct Traffic,2,1266,2,Human Resource Management,Unemployed,0
89235290-d22f-4273-a0c0-6705fbaaad9d,Landing Page Submission,Direct Traffic,3,810,1.5,Finance Management,Unemployed,0
8eedc6a4-8fdb-4e61-b0aa-ec3a1321de76,Landing Page Submission,Direct Traffic,2,151,2,Media and Advertising,Unemployed,0
4f8f7d9f-423c-43ed-8190-10e6ef00d03f,Landing Page Submission,Direct Traffic,7,247,1.75,Finance Management,Unemployed,1
3d3838be-070a-40e0-93e6-c53d4880e6fc,Landing Page Submission,Direct Traffic,42,1148,3.82,Select,Unemployed,0
f15efe2e-b908-4916-91bf-5edb1735af51,Landing Page Submission,Direct Traffic,2,86,2,Finance Management,Unemployed,1
dfa0ff05-7420-42fd-a72f-7baf26f0051f,Landing Page Submission,Direct Traffic,1,125,1,Finance Management,Unemployed,1
0fb8b08d-ee8f-4980-be24-a600c2e98775,Landing Page Submission,Direct Traffic,1,944,1,Human Resource Management,Unemployed,1
c8d4f39b-b78b-445e-bd3f-74f855b4406c,Landing Page Submission,Direct Traffic,2,1451,2,Rural and Agribusiness,Unemployed,0
d91234ef-6798-4948-af58-048a4f859fa8,Landing Page Submission,Direct Traffic,3,181,3,Marketing Management,Unemployed,0
a2200445-d864-461b-8a4c-fcb6e01b8240,Landing Page Submission,Direct Traffic,2,383,2,Human Resource Management,Unemployed,0
d383b928-43f4-4113-b397-2eca38701abf,Landing Page Submission,Direct Traffic,7,340,2.33,Marketing Management,Unemployed,0
6a50fd54-ad92-4586-839c-e6aea425600e,Landing Page Submission,Direct Traffic,1,438,1,Marketing Management,Unemployed,0
ff695e86-6e96-4aaf-8e1c-4b213075c366,Landing Page Submission,Direct Traffic,9,767,2.25,Finance Management,Unemployed,1
dde6557a-985d-4c0a-b7ff-70565199a665,Landing Page Submission,Direct Traffic,2,351,2,"Banking, Investment And Insurance",Unemployed,0
5252978e-1a24-4927-bbc1-fc868257249a,Landing Page Submission,Direct Traffic,1,508,1,IT Projects Management,Unemployed,0
216edf88-dc1a-4620-afdb-5de1f96cdba2,Landing Page Submission,Direct Traffic,4,281,4,Human Resource Management,Unemployed,1
7ad2d526-b404-45ee-89f8-6839aacd70cd,Landing Page Submission,Direct Traffic,5,56,2.5,Supply Chain Management,Unemployed,0
04957a18-6004-4c24-a714-6dcd7163a5cc,Landing Page Submission,Direct Traffic,4,12,2,Human Resource Management,Unemployed,0
2cc1a439-9994-48e7-9eb0-388857b38bf3,Landing Page Submission,Direct Traffic,6,0,3,Marketing Management,Unemployed,0
d91f5672-34f8-4e6d-95fb-c9cb6c7bf945,Landing Page Submission,Direct Traffic,1,554,1,E-COMMERCE,Unemployed,0
f5a44e8a-d813-4d97-9adc-1b85aae69b87,Landing Page Submission,Direct Traffic,9,458,3,Finance Management,Unemployed,0
d4fa2cb4-2493-4808-9e94-d2d1b1879bbf,Landing Page Submission,Direct Traffic,5,31,5,Operations Management,Unemployed,0
fc41ff21-c75c-43ae-a166-ffd3e814b077,Landing Page Submission,Direct Traffic,5,947,5,Business Administration,Unemployed,0
b76cc4c8-cf37-4499-b363-2dffea280c96,Landing Page Submission,Direct Traffic,3,118,3,E-COMMERCE,Unemployed,0
1233790a-f2b2-4828-8aa5-b0dca81ac96f,Landing Page Submission,Direct Traffic,1,533,1,Operations Management,Unemployed,0
de237701-f690-4e38-b641-0a95a296bcfa,Landing Page Submission,Direct Traffic,2,111,2,Media and Advertising,Unemployed,0
a9ecd64e-dc3e-4058-8637-fefd2cd72768,Landing Page Submission,Direct Traffic,2,1099,2,Supply Chain Management,Unemployed,1
a3ba3298-1b20-42bd-ad8b-644f3aaaba06,Landing Page Submission,Direct Traffic,1,156,1,Finance Management,Unemployed,0
7e312b5b-f459-496a-a2c7-c50e0af29f5f,Landing Page Submission,Direct Traffic,4,1409,4,Marketing Management,Unemployed,0
541325bd-15bb-4b52-8ad9-3fdf3cb1dd55,Landing Page Submission,Direct Traffic,3,159,3,Marketing Management,Unemployed,0
2e20da9d-0254-46da-ad2b-d7554f25a2ce,Landing Page Submission,Direct Traffic,9,390,1.5,International Business,Unemployed,0
6fdf9684-2da4-4b40-9346-5b5009c820fc,Landing Page Submission,Direct Traffic,2,1234,2,Operations Management,Unemployed,0
9d273493-d5fa-4665-876e-42411fcbef80,Landing Page Submission,Direct Traffic,3,1487,3,Healthcare Management,Unemployed,0
0e77a028-a12e-466c-9a9b-b0024bc5c7c7,Landing Page Submission,Direct Traffic,3,154,3,Human Resource Management,Unemployed,0
3740c36a-21fd-47ce-845d-5dd5561a3c17,Landing Page Submission,Direct Traffic,2,186,2,Supply Chain Management,Unemployed,0
407d9826-f52d-4388-acbc-0d97f3972298,Landing Page Submission,Direct Traffic,2,283,2,Marketing Management,Unemployed,0
dac34b64-9120-4e76-bf18-b78eb5f30bfc,Landing Page Submission,Direct Traffic,9,87,1.8,Supply Chain Management,Unemployed,0
61285ee1-10ab-4123-8ffc-00df0c886c0c,Landing Page Submission,Direct Traffic,5,104,2.5,Human Resource Management,Unemployed,0
4c80fccb-eff3-480f-8514-85eb2a353c72,Landing Page Submission,Direct Traffic,4,1449,4,Marketing Management,Unemployed,1
124b14be-7632-4247-b681-08daff1878fc,Landing Page Submission,Direct Traffic,3,154,1.5,Finance Management,Unemployed,0
d62c94e9-4223-4fe6-b2dc-56a272e9ba47,Landing Page Submission,Direct Traffic,10,793,10,Business Administration,Unemployed,0
14a66e52-7cf0-42b7-b3e7-198193d921a4,Landing Page Submission,Direct Traffic,1,127,1,International Business,Unemployed,0
844d7d83-56a7-4386-a44b-e8cf302dee11,Landing Page Submission,Direct Traffic,3,82,3,Finance Management,Unemployed,1
da08c09a-5034-4aa4-a080-d62986e166e0,Landing Page Submission,Direct Traffic,11,1858,5.5,Hospitality Management,Unemployed,0
f9c06d72-a886-41f1-a90f-ef9ee012d703,Landing Page Submission,Direct Traffic,2,152,2,Services Excellence,Unemployed,0
28180259-84fb-4c23-88ac-eb216001d811,Landing Page Submission,Direct Traffic,2,1556,2,Marketing Management,Unemployed,1
e8eb5da2-cd14-4487-b91c-bdb4b1d98000,Landing Page Submission,Direct Traffic,2,1414,2,Human Resource Management,Unemployed,0
a389b1ad-7907-4b60-9ba5-238ba736e72f,Landing Page Submission,Direct Traffic,2,849,2,Marketing Management,Unemployed,1
cf82a5e8-cadb-475f-a262-87157e6e9db5,API,Direct Traffic,5,547,2.5,Select,Unemployed,0
1b38a597-5dc8-4a2f-ad8f-ff4ebb4699a0,Landing Page Submission,Direct Traffic,3,1318,3,Human Resource Management,Unemployed,0
8c7d2750-ca15-46d7-a8e9-8bbb1f364c2d,Landing Page Submission,Direct Traffic,5,12,5,Business Administration,Unemployed,0
d6ca9a40-462c-49d9-bd88-5abbd597b1d5,Landing Page Submission,Direct Traffic,4,289,4,Business Administration,Unemployed,0
0d31183e-c1a1-4e4e-9354-47d50cd27fd6,Landing Page Submission,Direct Traffic,2,1486,2,Human Resource Management,Unemployed,1
c89adfc7-bae6-478d-9aa2-1a2227b02d6a,Landing Page Submission,Direct Traffic,5,392,5,E-Business,Unemployed,0
55313dc6-9852-4df8-8923-9fb7c48d4432,Landing Page Submission,Direct Traffic,2,353,2,Supply Chain Management,Unemployed,0
ad74f63b-0102-4c8f-847a-71bfbf31e761,API,Direct Traffic,5,1156,1.25,Finance Management,Unemployed,0
d5e12a3c-9b3d-4e82-8302-69a4866da7bb,Landing Page Submission,Direct Traffic,8,936,8,Supply Chain Management,Unemployed,1
fa22777e-b1e3-4141-baf7-d8abc2efcb73,Landing Page Submission,Direct Traffic,2,185,2,Finance Management,Unemployed,0
aa5a7ddf-b20e-4e2e-a477-15227ca4e96a,Landing Page Submission,Direct Traffic,2,131,2,Travel and Tourism,Unemployed,0
c3172d09-3db6-46c5-8b36-efbb1793ea7f,Landing Page Submission,Direct Traffic,2,145,2,Supply Chain Management,Unemployed,0
fb51a0f4-3a65-4650-9beb-9e3cc4e8fc08,Landing Page Submission,Direct Traffic,6,169,6,Travel and Tourism,Unemployed,0
d8e57317-4903-4150-ad63-bce38ed2d755,Landing Page Submission,Direct Traffic,2,1393,2,"Banking, Investment And Insurance",Unemployed,0
4975f05b-c585-4f25-b647-a58f39bc63ed,Landing Page Submission,Direct Traffic,2,323,2,Business Administration,Unemployed,0
93a49795-3e23-4aec-88d7-bdca82bc3c45,Landing Page Submission,Direct Traffic,6,23,3,International Business,Unemployed,0
60aa6865-1ea0-424d-b490-4ed6f58744db,Landing Page Submission,Direct Traffic,2,345,2,Finance Management,Unemployed,0
58fdae4f-b75c-49a3-bdac-8a7adf434458,Landing Page Submission,Direct Traffic,2,267,2,Human Resource Management,Unemployed,0
333704b1-335f-4b41-b03c-ee0344f8427c,Landing Page Submission,Direct Traffic,1,84,1,Finance Management,Unemployed,0
a04c6ba0-fb44-43eb-b16b-605ff3710ab7,Landing Page Submission,Direct Traffic,3,509,3,Human Resource Management,Unemployed,0
79447cc5-ef39-401a-abc7-13eb7f31b0ee,Landing Page Submission,Direct Traffic,2,70,2,Media and Advertising,Unemployed,0
81421e3f-04f8-4c6e-a64f-2950883e0630,Landing Page Submission,Direct Traffic,4,1840,4,IT Projects Management,Unemployed,1
5037acf4-9103-4649-93ea-aba375e44373,Landing Page Submission,Direct Traffic,4,271,4,Healthcare Management,Unemployed,0
f390bb73-6c85-41dc-94c0-9fb516262455,Landing Page Submission,Direct Traffic,2,384,2,Finance Management,Unemployed,1
05a74ce7-63c2-42fd-8bd0-f1010ef41c8a,Landing Page Submission,Direct Traffic,3,1011,3,Healthcare Management,Unemployed,1
a9d34018-cd4b-4e7a-8e37-9c8d6a326348,Landing Page Submission,Direct Traffic,2,254,2,Supply Chain Management,Unemployed,1
cd014034-ad2f-4e55-8614-7528cd5ca30e,Landing Page Submission,Direct Traffic,5,21,5,Retail Management,Unemployed,0
24c20165-7a7c-4728-b606-fae7517cf12d,Landing Page Submission,Direct Traffic,1,1459,1,Marketing Management,Unemployed,1
d2053bb2-b478-45c3-bb74-3cfc990c6be0,Landing Page Submission,Direct Traffic,2,1241,2,E-COMMERCE,Unemployed,0
21fc5924-e4d6-4b98-abf0-0832c49697cd,Landing Page Submission,Direct Traffic,7,86,1.75,Finance Management,Unemployed,0
3072c6b2-ae59-413f-b900-f2444c1f3848,Landing Page Submission,Direct Traffic,2,407,2,Supply Chain Management,Unemployed,0
e970329e-ebff-4f26-873b-f919e47eef9f,Landing Page Submission,Direct Traffic,2,300,2,Operations Management,Unemployed,0
692d77b6-215a-4871-9d94-e59e51d1ac41,Landing Page Submission,Direct Traffic,2,244,2,Supply Chain Management,Unemployed,0
716a567e-f7cd-45ca-84c9-8cff0f0fd411,Landing Page Submission,Direct Traffic,2,46,2,Finance Management,Unemployed,0
6d617705-abb8-4ea7-a278-ddc7db839345,Landing Page Submission,Direct Traffic,2,148,2,Operations Management,Unemployed,0
865137f3-a9ff-413f-b2c3-4d42dd93b64b,Landing Page Submission,Direct Traffic,2,33,2,IT Projects Management,Unemployed,0
d324a277-87d2-4e2d-b191-44d223669fa2,Landing Page Submission,Direct Traffic,1,261,1,E-COMMERCE,Unemployed,0
b9adb676-9732-47e8-9e29-1f609fe4b553,Landing Page Submission,Direct Traffic,3,106,3,Finance Management,Unemployed,0
9324a67e-30f5-4652-9617-5ea331e0ad51,Landing Page Submission,Direct Traffic,2,141,2,Human Resource Management,Unemployed,0
83793c31-a9de-458f-abf9-b066f1739f91,Landing Page Submission,Direct Traffic,2,263,2,E-COMMERCE,Unemployed,0
ed7d2344-bfe4-4776-950a-a2a6c29a65ca,Landing Page Submission,Direct Traffic,17,380,2.83,Services Excellence,Unemployed,0
af3bed34-7445-4569-8ddb-39462194f98b,Landing Page Submission,Direct Traffic,3,1419,3,International Business,Unemployed,0
f3f4c975-63c8-4f0b-b1ec-b6ddb8c808f0,Landing Page Submission,Direct Traffic,2,252,2,Operations Management,Unemployed,0
cd18a86e-1bb4-4edc-95de-37f04b7a78f7,Landing Page Submission,Direct Traffic,15,1040,3,Travel and Tourism,Unemployed,1
c9646d6c-daf5-4e1b-b099-5eb2bfd4faaa,Landing Page Submission,Direct Traffic,3,173,3,Marketing Management,Unemployed,0
f7bd14a2-e1ae-4257-b68f-5bb25a5af723,Landing Page Submission,Direct Traffic,2,182,2,Human Resource Management,Unemployed,0
7e977fef-18fd-4e18-96ca-b0d227cb5135,Landing Page Submission,Direct Traffic,2,389,2,Supply Chain Management,Unemployed,0
e3a6418a-1efd-442d-92a6-b494e396ff54,Landing Page Submission,Direct Traffic,4,859,4,IT Projects Management,Unemployed,0
4bcb8aca-a482-4173-b963-6053d6697a8d,Landing Page Submission,Direct Traffic,2,267,2,Operations Management,Unemployed,0
5eee1657-5518-47c5-be8a-fa6c756e3ef9,Landing Page Submission,Direct Traffic,2,1239,2,Business Administration,Unemployed,1
a1923f7f-d9c3-44b8-8f33-44d7d10b1321,API,Direct Traffic,8,1271,8,"Banking, Investment And Insurance",Unemployed,1
d233e1ff-68c7-4435-8d85-85b94c02cbed,Landing Page Submission,Direct Traffic,2,122,2,"Banking, Investment And Insurance",Unemployed,0
62194f5f-10f2-41d6-9c3f-89948cd3d065,Landing Page Submission,Direct Traffic,2,191,2,Finance Management,Unemployed,0
c1b3ce9e-c156-4e69-905d-584a7b5789ec,Landing Page Submission,Direct Traffic,3,40,3,Finance Management,Unemployed,0
653dbf0e-2bea-4e65-be19-34b39da2fb5e,Landing Page Submission,Direct Traffic,2,306,2,Finance Management,Unemployed,0
1b06e99d-4781-4827-9aae-ce45923d4044,Landing Page Submission,Direct Traffic,1,341,1,Finance Management,Unemployed,0
93ffe77d-4c41-4a51-bbbd-8d303f68b493,Landing Page Submission,Direct Traffic,4,141,4,Human Resource Management,Unemployed,1
587994a7-d33c-4ecf-be61-2fda96dc908d,Landing Page Submission,Direct Traffic,2,1635,2,Finance Management,Unemployed,1
2ced63b0-0e6f-408a-b49f-c772c39c4407,Landing Page Submission,Direct Traffic,7,1014,3.5,Marketing Management,Unemployed,1
8608e7fc-8264-4b14-9aba-017908d598e5,Landing Page Submission,Direct Traffic,2,1087,2,Human Resource Management,Unemployed,0
de92089f-a6d1-4310-9854-cd657d896921,Landing Page Submission,Direct Traffic,1,40,1,Human Resource Management,Unemployed,0
708ef5f5-e436-46b8-846e-606a3cce7fcb,Landing Page Submission,Direct Traffic,4,425,2,Hospitality Management,Unemployed,0
b37c097d-30ff-47f5-a1f0-8ffc90dc77cb,Landing Page Submission,Direct Traffic,1,216,1,E-COMMERCE,Unemployed,1
0b65d22f-4fd9-4da5-9691-182af8cc8e82,Landing Page Submission,Direct Traffic,5,38,5,Marketing Management,Unemployed,0
0da72996-480f-4c48-b58a-5ead867bef66,Landing Page Submission,Direct Traffic,5,19,1.25,Rural and Agribusiness,Unemployed,0
3efe8da9-0253-4366-b371-96e24070d5a0,Landing Page Submission,Direct Traffic,3,294,1.5,Marketing Management,Unemployed,0
70c9902b-600e-4d1d-86d3-3d661a71da46,Landing Page Submission,Direct Traffic,6,386,6,Supply Chain Management,Unemployed,0
da41d401-fdb5-4fb0-8f58-b390e68e1ebc,Landing Page Submission,Direct Traffic,3,304,1.5,Operations Management,Unemployed,0
f4c39bd8-50a5-464d-a518-b152a095fbfa,Landing Page Submission,Direct Traffic,7,408,1.75,Business Administration,Unemployed,0
09fbff23-3b27-4da6-9a75-ac7dd4c147f4,Landing Page Submission,Direct Traffic,7,162,3.5,Human Resource Management,Unemployed,0
cc3dfa7a-a6e7-4e0e-a2b8-a23392819b10,Landing Page Submission,Direct Traffic,5,406,5,Services Excellence,Unemployed,0
5a94470e-dccd-46ff-a5d5-55701d014900,Landing Page Submission,Direct Traffic,2,404,2,Finance Management,Unemployed,0
1aeb62d6-7627-435a-a83b-cde43db93fe4,Landing Page Submission,Direct Traffic,2,327,2,Operations Management,Unemployed,0
d406181f-9f52-43ee-8458-1963a7859fc1,Landing Page Submission,Direct Traffic,4,1070,4,E-COMMERCE,Unemployed,1
b3d98c33-87c3-4073-b779-f67a43e5efa1,Landing Page Submission,Direct Traffic,5,1578,5,Human Resource Management,Unemployed,1
22305a67-bb5c-4a27-a066-5eb84c6c1df8,Landing Page Submission,Direct Traffic,3,32,3,Services Excellence,Unemployed,1
9908ed2b-d8f8-4999-b60d-d8ac7bae5004,Landing Page Submission,Direct Traffic,1,446,1,E-COMMERCE,Unemployed,0
3118261c-0a94-4723-ad71-61078785d29e,Landing Page Submission,Direct Traffic,2,149,2,International Business,Unemployed,0
a052ac7c-83cd-4f32-9f90-13a86f38980d,Landing Page Submission,Direct Traffic,3,1368,1.5,Finance Management,Unemployed,1
3a3ecc29-156d-41c5-bc05-f1b885ad1143,Landing Page Submission,Direct Traffic,13,207,3.25,Human Resource Management,Unemployed,0
83e36cd2-a3a8-45ae-8df9-f0f27aa20f56,Landing Page Submission,Direct Traffic,1,336,1,Healthcare Management,Unemployed,0
671ef00c-4667-4188-a62a-74ae54217c0e,Landing Page Submission,Direct Traffic,2,823,2,Human Resource Management,Unemployed,1
baf2740b-240a-4af2-9a84-00b786862bf0,Landing Page Submission,Direct Traffic,5,131,1.25,Supply Chain Management,Unemployed,0
5c84da58-5cea-4c86-98ba-5be6bac1a218,Landing Page Submission,Direct Traffic,2,1019,2,Human Resource Management,Unemployed,1
bfecdf83-2dd9-40e5-9076-bc3db9151f4e,Landing Page Submission,Direct Traffic,7,330,7,International Business,Unemployed,1
d99d1124-6bc9-4b3c-8d90-3b40decaafde,Landing Page Submission,Direct Traffic,4,304,1.33,Marketing Management,Unemployed,0
f6ce82b3-756e-4b0e-abae-671eae002000,Landing Page Submission,Direct Traffic,6,324,3,Business Administration,Unemployed,0
